datetime,y_test,y_pred
2020-07-03 07:00:00+00:00,53.519997,66.4887
2020-07-03 08:00:00+00:00,54.02,72.63346
2020-07-03 09:00:00+00:00,55.18,78.275955
2020-07-03 10:00:00+00:00,56.04,90.56463
2020-07-03 11:00:00+00:00,123.39,101.18645
2020-07-03 12:00:00+00:00,121.409996,110.47893
2020-07-03 13:00:00+00:00,119.76,114.84663
2020-07-03 14:00:00+00:00,119.46999,119.35095
2020-07-03 15:00:00+00:00,120.490005,121.71188
2020-07-03 16:00:00+00:00,120.55,124.70828
2020-07-03 17:00:00+00:00,122.01001,121.543945
2020-07-03 18:00:00+00:00,123.2,110.47045
2020-07-03 19:00:00+00:00,124.08,101.551575
2020-07-03 20:00:00+00:00,123.079994,95.05507
2020-07-03 21:00:00+00:00,54.420002,81.604164
2020-07-03 22:00:00+00:00,49.739998,67.456635
2020-07-03 23:00:00+00:00,43.54,60.782
2020-07-04 00:00:00+00:00,42.12,54.35098
2020-07-04 01:00:00+00:00,40.87,50.980137
2020-07-04 02:00:00+00:00,40.949997,48.843346
2020-07-04 03:00:00+00:00,40.91,47.948963
2020-07-04 04:00:00+00:00,40.489998,47.370255
2020-07-04 05:00:00+00:00,40.35,50.66343
2020-07-04 06:00:00+00:00,41.73,54.213654
2020-07-04 07:00:00+00:00,43.46,58.16852
2020-07-04 08:00:00+00:00,41.87,64.73429
2020-07-04 09:00:00+00:00,43.739998,73.388435
2020-07-04 10:00:00+00:00,46.23,85.95741
2020-07-04 11:00:00+00:00,112.990005,97.483
2020-07-04 12:00:00+00:00,109.450005,105.18272
2020-07-04 13:00:00+00:00,106.07,111.22862
2020-07-04 14:00:00+00:00,105.99,115.34477
2020-07-04 15:00:00+00:00,108.74999,117.12045
2020-07-04 16:00:00+00:00,114.34,117.49105
2020-07-04 17:00:00+00:00,116.09,113.970085
2020-07-04 18:00:00+00:00,115.950005,105.433685
2020-07-04 19:00:00+00:00,115.399994,103.14664
2020-07-04 20:00:00+00:00,114.65,94.89507
2020-07-04 21:00:00+00:00,45.199997,79.276405
2020-07-04 22:00:00+00:00,42.23,65.742935
2020-07-04 23:00:00+00:00,39.36,59.198177
2020-07-05 00:00:00+00:00,38.53,53.472584
2020-07-05 01:00:00+00:00,39.09,49.84329
2020-07-05 02:00:00+00:00,38.679996,47.71524
2020-07-05 03:00:00+00:00,39.2,46.390434
2020-07-05 04:00:00+00:00,38.82,45.648453
2020-07-05 05:00:00+00:00,38.499996,48.623745
2020-07-05 06:00:00+00:00,38.89,50.776978
2020-07-05 07:00:00+00:00,40.33,55.112892
2020-07-05 08:00:00+00:00,39.229996,63.11521
2020-07-05 09:00:00+00:00,39.28,71.383286
2020-07-05 10:00:00+00:00,39.42,83.10931
2020-07-05 11:00:00+00:00,103.86,93.89644
2020-07-05 12:00:00+00:00,102.47,103.63362
2020-07-05 13:00:00+00:00,99.87,109.14389
2020-07-05 14:00:00+00:00,99.53,112.98985
2020-07-05 15:00:00+00:00,101.700005,114.79384
2020-07-05 16:00:00+00:00,103.72,113.75396
2020-07-05 17:00:00+00:00,104.81,111.556244
2020-07-05 18:00:00+00:00,111.810005,101.890205
2020-07-05 19:00:00+00:00,112.87,96.47256
2020-07-05 20:00:00+00:00,116.22,94.32685
2020-07-05 21:00:00+00:00,46.739998,78.675156
2020-07-05 22:00:00+00:00,42.079998,65.822525
2020-07-05 23:00:00+00:00,40.6,58.49562
2020-07-06 00:00:00+00:00,40.25,55.821007
2020-07-06 01:00:00+00:00,39.17,52.52483
2020-07-06 02:00:00+00:00,38.379997,50.45879
2020-07-06 03:00:00+00:00,39.269997,49.623173
2020-07-06 04:00:00+00:00,46.269997,51.08897
2020-07-06 05:00:00+00:00,51.11,57.293446
2020-07-06 06:00:00+00:00,51.96,60.904762
2020-07-06 07:00:00+00:00,52.149998,66.685295
2020-07-06 08:00:00+00:00,51.609997,73.74917
2020-07-06 09:00:00+00:00,51.52,82.24965
2020-07-06 10:00:00+00:00,51.35,98.24353
2020-07-06 11:00:00+00:00,116.03001,111.582695
2020-07-06 12:00:00+00:00,114.32,117.64117
2020-07-06 13:00:00+00:00,113.51,125.303024
2020-07-06 14:00:00+00:00,114.06999,127.90374
2020-07-06 15:00:00+00:00,116.09,132.31056
2020-07-06 16:00:00+00:00,116.63,130.89687
2020-07-06 17:00:00+00:00,115.850006,130.80057
2020-07-06 18:00:00+00:00,117.14001,120.99836
2020-07-06 19:00:00+00:00,118.170006,112.964966
2020-07-06 20:00:00+00:00,117.77,104.67064
2020-07-06 21:00:00+00:00,46.2,92.434006
2020-07-06 22:00:00+00:00,42.71,71.76455
2020-07-06 23:00:00+00:00,39.53,65.367165
2020-07-07 00:00:00+00:00,39.789997,59.061527
2020-07-07 01:00:00+00:00,40.359997,54.731125
2020-07-07 02:00:00+00:00,39.979996,52.4128
2020-07-07 03:00:00+00:00,40.21,51.93892
2020-07-07 04:00:00+00:00,42.21,53.397778
2020-07-07 05:00:00+00:00,48.14,59.594902
2020-07-07 06:00:00+00:00,51.16,62.255753
2020-07-07 07:00:00+00:00,51.13,66.36252
2020-07-07 08:00:00+00:00,49.23,73.533966
2020-07-07 09:00:00+00:00,45.969997,81.6527
2020-07-07 10:00:00+00:00,47.36,97.18885
2020-07-07 11:00:00+00:00,112.88999,108.552475
2020-07-07 12:00:00+00:00,111.149994,118.237564
2020-07-07 13:00:00+00:00,110.450005,126.90605
2020-07-07 14:00:00+00:00,109.270004,132.0777
2020-07-07 15:00:00+00:00,114.17999,134.28291
2020-07-07 16:00:00+00:00,117.25001,135.13075
2020-07-07 17:00:00+00:00,118.350006,135.74557
2020-07-07 18:00:00+00:00,118.770004,122.98091
2020-07-07 19:00:00+00:00,118.75,112.052414
2020-07-07 20:00:00+00:00,117.68001,102.96394
2020-07-07 21:00:00+00:00,46.059998,90.02732
2020-07-07 22:00:00+00:00,45.76,71.43678
2020-07-07 23:00:00+00:00,41.829998,64.64771
2020-07-08 00:00:00+00:00,41.109997,60.50409
2020-07-08 01:00:00+00:00,41.6,56.45634
2020-07-08 02:00:00+00:00,43.429996,54.904346
2020-07-08 03:00:00+00:00,43.28,53.770145
2020-07-08 04:00:00+00:00,45.06,54.83855
