ds,y_test,y_pred
2020-08-05 22:00:00,49.93,50.95443605713951
2020-08-05 23:00:00,48.24,46.05002122509773
2020-08-06 00:00:00,42.55,44.01169970074824
2020-08-06 01:00:00,42.27,44.60799130241124
2020-08-06 02:00:00,42.07,44.532849376021275
2020-08-06 03:00:00,42.18,45.094574306244965
2020-08-06 04:00:00,43.33,46.38855327238703
2020-08-06 05:00:00,48.83,48.06964718678745
2020-08-06 06:00:00,49.21,48.65765787495648
2020-08-06 07:00:00,48.99,48.73868583595518
2020-08-06 08:00:00,47.09,47.516914121004845
2020-08-06 09:00:00,46.69,48.41785931403084
2020-08-06 10:00:00,49.04,49.358716563882204
2020-08-06 11:00:00,115.7,114.74565566158694
2020-08-06 12:00:00,114.85,114.3858442606693
2020-08-06 13:00:00,112.54,112.59428906917907
2020-08-06 14:00:00,112.57,112.13648519019915
2020-08-06 15:00:00,116.4,111.67839328573902
2020-08-06 16:00:00,119.71,112.51574903869803
2020-08-06 17:00:00,120.9,114.93270762611937
2020-08-06 18:00:00,124.48,116.2911613297309
2020-08-06 19:00:00,121.25,117.52265584002689
2020-08-06 20:00:00,119.29,118.16583750094699
2020-08-06 21:00:00,48.35,50.641511915457414
2020-08-06 22:00:00,50.39,51.128912123413464
2020-08-06 23:00:00,44.12,46.168343298414754
2020-08-07 00:00:00,40.77,44.132345446200986
2020-08-07 01:00:00,41.28,44.729725046265365
2020-08-07 02:00:00,42.18,44.65508308019996
2020-08-07 03:00:00,44.34,45.21668698993145
2020-08-07 04:00:00,47.29,46.50862333038376
2020-08-07 05:00:00,50.6,48.185824867283685
2020-08-07 06:00:00,49.7,48.77199594136948
2020-08-07 07:00:00,50.2,48.851797159066734
2020-08-07 08:00:00,48.76,47.630617836704545
2020-08-07 09:00:00,49.36,48.5936142874061
2020-08-07 10:00:00,52.21,49.53309951728488
2020-08-07 11:00:00,117.68,114.86087823392789
2020-08-07 12:00:00,116.6,114.50331529590636
2020-08-07 13:00:00,113.19,112.71295099233515
2020-08-07 14:00:00,115.19,112.25566325614079
2020-08-07 15:00:00,116.71,111.79749481829305
2020-08-07 16:00:00,121.13,112.63282971644374
2020-08-07 17:00:00,122.22,115.04586753039919
2020-08-07 18:00:00,125.51,116.4024498063658
2020-08-07 19:00:00,122.49,117.63266865212005
2020-08-07 20:00:00,120.62,118.27636099838519
2020-08-07 21:00:00,51.69,50.81700635465383
2020-08-07 22:00:00,51.29,51.303055551700176
2020-08-07 23:00:00,52.07,46.286442640473034
2020-08-08 00:00:00,51.35,44.2527640931838
2020-08-08 01:00:00,50.28,44.8512295157809
2020-08-08 02:00:00,50.74,44.77708653695294
2020-08-08 03:00:00,50.31,45.33856961151357
2020-08-08 04:00:00,48.86,46.62846719839565
2020-08-08 05:00:00,48.87,48.301783805220026
2020-08-08 06:00:00,45.04,48.8861188005569
2020-08-08 07:00:00,48.99,48.96469565744507
2020-08-08 08:00:00,48.01,47.74410767104022
2020-08-08 09:00:00,45.91,48.76903429677388
2020-08-08 10:00:00,47.1,49.707150101699064
2020-08-08 11:00:00,108.84,114.97587837554647
2020-08-08 12:00:00,106.29,114.62055954347728
2020-08-08 13:00:00,108.09,112.8313839522276
2020-08-08 14:00:00,105.77,112.37461138846513
2020-08-08 15:00:00,109.63,111.9163666027967
2020-08-08 16:00:00,115.1,112.74968451589245
2020-08-08 17:00:00,118.48,115.15880900013902
2020-08-08 18:00:00,119.39,116.51352338377953
2020-08-08 19:00:00,119.19,117.74246894915555
2020-08-08 20:00:00,119.29,118.38667093031486
2020-08-08 21:00:00,51.86,50.9921661330184
2020-08-08 22:00:00,52.54,51.476866912260256
2020-08-08 23:00:00,52.3,46.4043196163273
2020-08-09 00:00:00,50.49,44.372956019224446
2020-08-09 01:00:00,49.87,44.97250509649839
2020-08-09 02:00:00,44.52,44.89886013726749
2020-08-09 03:00:00,50.01,45.460222564967324
2020-08-09 04:00:00,43.94,46.74808526612429
2020-08-09 05:00:00,45.65,48.417524378988276
2020-08-09 06:00:00,43.55,49.00002682685759
2020-08-09 07:00:00,42.73,49.077381703385775
2020-08-09 08:00:00,41.14,47.85738400064527
2020-08-09 09:00:00,40.98,48.944119951902834
2020-08-09 10:00:00,41.71,49.880868923959895
2020-08-09 11:00:00,106.49,115.09065648567196
2020-08-09 12:00:00,106.26,114.73757741266313
2020-08-09 13:00:00,105.71,112.94958836390171
2020-08-09 14:00:00,105.48,112.49333000557426
2020-08-09 15:00:00,106.27,112.03500905869876
2020-08-09 16:00:00,111.57,112.86631385041873
2020-08-09 17:00:00,118.29,115.27153243573619
2020-08-09 18:00:00,118.95,116.62438245675928
2020-08-09 19:00:00,120.43,117.85205712242707
2020-08-09 20:00:00,120.78,118.49676769101248
2020-08-09 21:00:00,52.22,51.166991876489604
2020-08-09 22:00:00,45.7,51.650346826932655
2020-08-09 23:00:00,41.03,46.52197463932713
2020-08-10 00:00:00,40.21,44.492921646703415
2020-08-10 01:00:00,40.41,45.09355221561597
