ds,y_test,y_pred
2020-07-16 13:00:00,113.62,113.44889872932417
2020-07-16 14:00:00,113.36,112.81667646440133
2020-07-16 15:00:00,112.78,114.64074623847098
2020-07-16 16:00:00,112.15,117.68941745624112
2020-07-16 17:00:00,112.25,119.51558804197852
2020-07-16 18:00:00,112.57,121.08932334521182
2020-07-16 19:00:00,113.44,120.7829572836245
2020-07-16 20:00:00,113.02,120.59958022972317
2020-07-16 21:00:00,45.13,51.88609590739725
2020-07-16 22:00:00,45.89,51.16995647614618
2020-07-16 23:00:00,40.0,47.07304128132542
2020-07-17 00:00:00,36.61,45.33711842446222
2020-07-17 01:00:00,36.61,45.26548278129903
2020-07-17 02:00:00,36.61,45.443361725745156
2020-07-17 03:00:00,37.29,46.033746471634565
2020-07-17 04:00:00,38.53,47.56317565853988
2020-07-17 05:00:00,38.44,50.14496403778511
2020-07-17 06:00:00,39.42,50.40194030902442
2020-07-17 07:00:00,40.59,50.936351572428066
2020-07-17 08:00:00,39.69,49.78671662291396
2020-07-17 09:00:00,39.65,50.50104792741342
2020-07-17 10:00:00,43.09,51.77948846010278
2020-07-17 11:00:00,111.59,116.44992424620253
2020-07-17 12:00:00,111.37,115.19901199540345
2020-07-17 13:00:00,110.11,113.64404970768194
2020-07-17 14:00:00,109.44,113.0123549096371
2020-07-17 15:00:00,108.83,114.83366796655011
2020-07-17 16:00:00,107.46,117.87712448070096
2020-07-17 17:00:00,110.83,119.69830762543737
2020-07-17 18:00:00,112.14,121.26994695116966
2020-07-17 19:00:00,113.42,120.96333495757776
2020-07-17 20:00:00,113.63,120.78145502874773
2020-07-17 21:00:00,46.83,52.14613228545015
2020-07-17 22:00:00,45.48,51.4293852637946
2020-07-17 23:00:00,40.94,47.2648140527761
2020-07-18 00:00:00,37.77,45.53228572734266
2020-07-18 01:00:00,37.61,45.46247235043066
2020-07-18 02:00:00,36.93,45.64085373239919
2020-07-18 03:00:00,36.66,46.228522063618776
2020-07-18 04:00:00,36.82,47.752788214476574
2020-07-18 05:00:00,38.2,50.32957193800678
2020-07-18 06:00:00,37.53,50.58449430106488
2020-07-18 07:00:00,37.91,51.11863454307691
2020-07-18 08:00:00,37.94,49.97052419347939
2020-07-18 09:00:00,38.05,50.76083511815861
2020-07-18 10:00:00,42.43,52.03860856781328
2020-07-18 11:00:00,109.84,116.63938946846389
2020-07-18 12:00:00,110.42,115.39185331893148
2020-07-18 13:00:00,104.8,113.8387560074187
2020-07-18 14:00:00,103.5,113.20758750791288
2020-07-18 15:00:00,104.02,115.02615005507346
2020-07-18 16:00:00,111.87,118.06440363524327
2020-07-18 17:00:00,115.73,119.88061067024016
2020-07-18 18:00:00,116.52,121.45015872527715
2020-07-18 19:00:00,115.92,121.14330138555239
2020-07-18 20:00:00,117.78,120.96291515542575
2020-07-18 21:00:00,49.98,52.40557915466594
2020-07-18 22:00:00,50.97,51.68822598724992
2020-07-18 23:00:00,48.86,47.45615444708894
2020-07-19 00:00:00,45.11,45.727012974582216
2020-07-19 01:00:00,42.54,45.6590176830543
2020-07-19 02:00:00,39.93,45.837900336268696
2020-07-19 03:00:00,39.65,46.422858452060986
2020-07-19 04:00:00,38.98,47.94197332178101
2020-07-19 05:00:00,38.34,50.51376370869773
2020-07-19 06:00:00,37.08,50.76663686384446
2020-07-19 07:00:00,37.02,51.30050667043791
2020-07-19 08:00:00,36.92,50.15391749739421
2020-07-19 09:00:00,36.53,51.02003346722375
2020-07-19 10:00:00,37.72,52.297141278665954
2020-07-19 11:00:00,103.33,116.82842286701629
2020-07-19 12:00:00,103.18,115.58425514939542
2020-07-19 13:00:00,101.75,114.03301863661397
2020-07-19 14:00:00,101.37,113.40237526995578
2020-07-19 15:00:00,102.02,115.21819350069829
2020-07-19 16:00:00,106.27,118.2512558898471
2020-07-19 17:00:00,113.75,120.06249812067915
2020-07-19 18:00:00,114.96,121.62995960115838
2020-07-19 19:00:00,115.07,121.32285749984355
2020-07-19 20:00:00,117.8,121.14396154982036
2020-07-19 21:00:00,47.95,52.66443785136123
2020-07-19 22:00:00,42.71,51.94647997955187
2020-07-19 23:00:00,37.88,47.64706344431772
2020-07-20 00:00:00,36.53,45.92130116363997
2020-07-20 01:00:00,36.82,45.85511978610783
2020-07-20 02:00:00,36.66,46.03450254693609
2020-07-20 03:00:00,37.35,46.61675663248972
2020-07-20 04:00:00,46.21,48.130731949333814
2020-07-20 05:00:00,49.4,50.69754029308088
2020-07-20 06:00:00,49.04,50.94836892993002
